Point,MN,LPT_PR,HPT_PR,FAR,Alt,W,Fn,Fg,Fram,OPR,TSFC,BPR,fan_PR,fan_eff,fan_Nc,fan_SMN,lpc_PR,lpc_eff,lpc_Nc,lpc_SMN,hpc_PR,hpc_eff,hpc_Nc,hpc_SMN,Tt4_Out,HPT_eff,LPT_eff,inlet.Fl_O_Tt,inlet.Fl_O_Pt,inlet.Fl_O_W,hpc.Fl_O_Tt,hpc.Fl_O_Pt,hpc.Fl_O_W,core_nozz.Fl_O_Tt,core_nozz.Fl_O_Pt,core_nozz.Fl_O_W,byp_nozz.Fl_O_Tt,byp_nozz.Fl_O_Pt,byp_nozz.Fl_O_W,Power_Code
DESIGN,0.8,4.365630506122648,3.6147488809884725,0.02491989399394892,35000.0,344.30313657677925,5899.9999999999945,14232.224464933377,8332.224464933382,30.093715097383033,0.6307199789710981,5.105,1.685,0.8948,5040.927256972524,36.64057530577354,1.935,0.9243,4640.809783417207,15.98724996574874,9.369,0.8707,13219.142640684062,22.59806861441953,2857.0,0.8888,0.8996,444.4044020643806,5.267379929689505,344.30313657677925,1276.4761356426256,158.51503091374943,49.884082188144085,1443.6444114351057,9.352848909086529,54.920927631238285,524.3384150926772,8.743289707322067,286.4666952765497,N/A
OD_part_pwr,0.0,4.365630506122648,3.614748880988472,0.02467,0.0,300.0,11434.45636096605,11434.45636096605,0.0,31.978070888606275,0.2807219118265814,5.105,1.7386353020173417,0.9057414673402782,5092.494477169317,31.814184471900365,1.9695,0.9279749006031428,4670.3610460038235,13.687385526943086,9.479514401352114,0.8719300932423958,12638.764842949677,21.088133189353677,2979.5144573058374,0.8888,0.8996,500.0,14.681303984360822,300.0,1443.8943307023194,469.4797795490681,43.465257985257985,1527.5507409606746,27.700675568002662,47.84495652285807,594.4703890379275,25.1451044293934,249.6056511056511,1
OD_part_pwr,0.0,4.365630506122648,3.614748880988472,0.02467,0.0,300.0,11434.45636096605,11434.45636096605,0.0,31.978070888606275,0.2807219118265814,5.105,1.7386353020173417,0.9057414673402782,5092.494477169317,31.814184471900365,1.9695,0.9279749006031428,4670.3610460038235,13.687385526943086,9.479514401352114,0.8719300932423958,12638.764842949677,21.088133189353677,2979.5144573058374,0.8888,0.8996,500.0,14.681303984360822,300.0,1443.8943307023194,469.4797795490681,43.465257985257985,1527.5507409606746,27.700675568002662,47.84495652285807,594.4703890379275,25.1451044293934,249.6056511056511,0.9
OD_part_pwr,0.0,4.365630506122648,3.614748880988472,0.02467,0.0,300.0,11434.45636096605,11434.45636096605,0.0,31.978070888606275,0.2807219118265814,5.105,1.7386353020173417,0.9057414673402782,5092.494477169317,31.814184471900365,1.9695,0.9279749006031428,4670.3610460038235,13.687385526943086,9.479514401352114,0.8719300932423958,12638.764842949677,21.088133189353677,2979.5144573058374,0.8888,0.8996,500.0,14.681303984360822,300.0,1443.8943307023194,469.4797795490681,43.465257985257985,1527.5507409606746,27.700675568002662,47.84495652285807,594.4703890379275,25.1451044293934,249.6056511056511,0.8
OD_part_pwr,0.0,4.365630506122648,3.614748880988472,0.02467,0.0,300.0,11434.45636096605,11434.45636096605,0.0,31.978070888606275,0.2807219118265814,5.105,1.7386353020173417,0.9057414673402782,5092.494477169317,31.814184471900365,1.9695,0.9279749006031428,4670.3610460038235,13.687385526943086,9.479514401352114,0.8719300932423958,12638.764842949677,21.088133189353677,2979.5144573058374,0.8888,0.8996,500.0,14.681303984360822,300.0,1443.8943307023194,469.4797795490681,43.465257985257985,1527.5507409606746,27.700675568002662,47.84495652285807,594.4703890379275,25.1451044293934,249.6056511056511,0.7
OD_part_pwr,0.0,4.365630506122648,3.614748880988472,0.02467,0.0,300.0,11434.45636096605,11434.45636096605,0.0,31.978070888606275,0.2807219118265814,5.105,1.7386353020173417,0.9057414673402782,5092.494477169317,31.814184471900365,1.9695,0.9279749006031428,4670.3610460038235,13.687385526943086,9.479514401352114,0.8719300932423958,12638.764842949677,21.088133189353677,2979.5144573058374,0.8888,0.8996,500.0,14.681303984360822,300.0,1443.8943307023194,469.4797795490681,43.465257985257985,1527.5507409606746,27.700675568002662,47.84495652285807,594.4703890379275,25.1451044293934,249.6056511056511,1
OD_part_pwr,0.0,4.365630506122648,3.614748880988472,0.02467,0.0,300.0,11434.45636096605,11434.45636096605,0.0,31.978070888606275,0.2807219118265814,5.105,1.7386353020173417,0.9057414673402782,5092.494477169317,31.814184471900365,1.9695,0.9279749006031428,4670.3610460038235,13.687385526943086,9.479514401352114,0.8719300932423958,12638.764842949677,21.088133189353677,2979.5144573058374,0.8888,0.8996,500.0,14.681303984360822,300.0,1443.8943307023194,469.4797795490681,43.465257985257985,1527.5507409606746,27.700675568002662,47.84495652285807,594.4703890379275,25.1451044293934,249.6056511056511,0.85
